id,reputation,creationdate,displayname,views,upvotes,downvotes
21133,101,2013-03-11,Alexander Janssen,0,0,0
21134,1,2013-03-11,Alex Blardone,0,0,0
21135,1,2013-03-11,user1666850,0,0,0
21136,1,2013-03-11,DBA_ANDY,7,0,0
21137,4113,2013-03-11,Greenstone Walker,259,527,19
21138,101,2013-03-11,LionsDen,0,9,0
21139,111,2013-03-11,Burhan Khalid,3,1,0
21140,101,2013-03-11,Pudpuduk,0,0,0
21141,11,2013-03-11,user2155413,1,0,0
21142,141,2013-03-11,Chris Aitchison,1,0,0
21143,1,2013-03-11,Liviu Alexandru Bobocu,1,0,0
21144,101,2013-03-12,Krzysztof Klimonda,0,0,0
21145,101,2013-03-12,Brad Patton,1,3,0
21146,101,2013-03-12,Andy Refuerzo,0,0,0
21147,111,2013-03-12,borrel,5,2,0
21148,101,2013-03-12,Darren Cook,1,3,0
21149,111,2013-03-12,Sufendy,1,2,0
21150,43,2013-03-12,potatohead00,2,0,0
21152,61,2013-03-12,Maslov Anton,1,0,0
21153,11,2013-03-12,shabu 224,1,0,0
21154,1,2013-03-12,Sanjeev Singh,1,0,0
21155,183,2013-03-12,Marek,3,3,0
21157,103,2013-03-12,Cobus Kruger,2,5,0
21158,113,2013-03-12,Sarel,3,1,0
21161,1,2013-03-12,user2160090,0,0,0
21162,111,2013-03-12,Oneiroi,0,1,0
21163,63,2013-03-12,user21163,1,20,0
21164,9,2013-03-12,user21164,1,0,0
21165,101,2013-03-12,PSR,4,1,0
21166,61,2013-03-12,Rohit Gaikwad,6,0,0
21167,101,2013-03-12,smin,0,0,0
21168,101,2013-03-12,shweta,1,11,0
21169,101,2013-03-12,martineg,0,0,0
21170,167,2013-03-12,alchuang,13,5,0
21171,101,2013-03-12,user1862764,0,0,0
21172,121,2013-03-12,zhfkt,6,9,0
21173,36,2013-03-12,newswami,4,0,0
21175,91,2013-03-12,Giuliocas,4,0,0
21183,1,2013-03-12,Med Ali Difallah,1,0,0
21184,1,2013-03-12,gjadeveloper,1,0,0
21185,101,2013-03-12,Quesi,1,13,0
21186,49,2013-03-12,Per Christopher Undheim,55,0,0
21187,183,2013-03-12,Joe J,6,11,0
21189,143,2013-03-12,SMT,8,0,0
21190,1,2013-03-12,RuntimeError,0,0,0
21191,21,2013-03-12,Pheagey,0,0,0
21192,83,2013-03-12,jnmitch,3,0,0
21193,101,2013-03-12,wush978,0,0,0
21194,311,2013-03-12,helderjsm,12,0,0
21195,125,2013-03-12,ivodvb,18,5,0
21196,151,2013-03-12,ljh,14,0,0
21198,101,2013-03-12,Stanley,1,7,0
21199,205,2013-03-12,marcamillion,5,4,0
21200,161,2013-03-13,Jason Axelson,9,14,0
21201,101,2013-03-13,Capilé,0,0,0
21202,33,2013-03-13,K.Esaulov,13,6,0
21203,101,2013-03-13,SoldierCorp,1,2,0
21204,1,2013-03-13,Umang9,0,0,0
21205,1,2013-03-13,Ephemera,0,0,0
21206,101,2013-03-13,Rahul,10,1,0
21208,101,2013-03-13,Lauris B,0,1,0
21209,101,2013-03-13,Keshava GN,0,0,0
21210,1,2013-03-13,user1155391,0,0,0
21211,1,2013-03-13,c4g,0,0,0
21212,121,2013-03-13,Ogun,5,0,0
21213,71,2013-03-13,Enrico,1,0,0
21214,101,2013-03-13,osgx,0,2,0
21215,101,2013-03-13,Chris L,1,0,0
21216,501,2013-03-13,Marwan Alsabbagh,4,30,0
21217,1,2013-03-13,Miracle,0,0,0
21218,101,2013-03-13,adi,0,2,0
21219,136,2013-03-13,k.honsali,2,0,0
21220,101,2013-03-13,Michael Tabolsky,0,4,0
21221,101,2013-03-13,TheFoOL,0,0,0
21222,23,2013-03-13,Girish,3,0,0
21224,1,2013-03-13,Twerpin,0,0,0
21225,101,2013-03-13,Edward J Beckett,2,6,0
21226,101,2013-03-13,Sam,1,2,0
21228,101,2013-03-13,Christopher Creutzig,0,1,0
21229,101,2013-03-13,user1121366,1,1,0
21230,101,2013-03-13,Adam B,1,0,0
21231,181,2013-03-13,jellomonkey,7,2,0
21232,1,2013-03-13,user6351,0,0,0
21233,235,2013-03-13,Deano,13,6,0
21234,1,2013-03-13,Juan Pablo Arruti,17,0,0
21235,1,2013-03-13,zzz,2,0,0
21236,1,2013-03-13,Clem,2,0,0
21237,39,2013-03-13,user79127,1,0,0
21238,207,2013-03-13,DanBennett,12,5,0
21239,129,2013-03-13,Adam B,3,13,0
21240,227,2013-03-13,Jose Chama,14,30,0
21241,101,2013-03-13,mybrave,3,11,0
21242,101,2013-03-13,Paul Brauner,0,1,0
21243,1438,2013-03-13,Juan Carlos Coto,37,41,1
21244,51,2013-03-13,Carlos,2,0,0
21245,101,2013-03-13,Steven Ackley,4,0,0
21246,101,2013-03-13,Ryan,1,44,0
21247,23,2013-03-13,damica,4,0,0
21248,153,2013-03-13,emhohensee,6,6,0
21249,115,2013-03-13,sdcharle,11,61,0
21250,101,2013-03-13,pflaquerre,0,0,0
21251,101,2013-03-13,guntbert,1,9,0
21252,101,2013-03-13,will824,0,5,0
21253,101,2013-03-13,Borys,0,6,0
21254,265,2013-03-13,Chris Dutrow,12,18,0
21256,123,2013-03-13,khex,4,8,0
21257,123,2013-03-14,Britto,5,1,0
21258,1,2013-03-14,Andy Song,0,0,0
21259,1,2013-03-14,Tuguldur,1,0,0
21260,1,2013-03-14,Anggie Aziz,1,0,0
21261,143,2013-03-14,Praneeth Pj,41,2,2
21262,101,2013-03-14,Nathan Fisher,0,1,0
21264,107,2013-03-14,BadDeveloper,10,0,0
21265,101,2013-03-14,Monse Foster,2,2,0
21266,101,2013-03-14,hgolov,1,3,0
21267,101,2013-03-14,eric.itzhak,5,1,0
21268,101,2013-03-14,Carlos Cervantes,2,0,0
21269,121,2013-03-14,Claude,0,30,0
21271,101,2013-03-14,sunleo,0,8,0
21272,431,2013-03-14,linuxatico,26,20,1
21273,101,2013-03-14,Einar Egilsson,2,0,0
21274,101,2013-03-14,alesdario,1,1,0
21275,163,2013-03-14,Edmondo1984,22,3,0
21276,363,2013-03-14,jwg,15,35,6
21277,1,2013-03-14,AndySX,0,0,0
21278,1,2013-03-14,Jonathan Brinley,1,0,0
21279,51,2013-03-14,Rob Brenan,1,0,0
21280,1,2013-03-14,Mogli,1,0,0
21281,157,2013-03-14,Andrew Walters,5,2,0
21282,1,2013-03-14,Guillermo,0,0,0
21283,459,2013-03-14,Mathias Lykkegaard Lorenzen,96,7,0
21284,1,2013-03-14,Isaac Oliveira,0,0,0
21285,101,2013-03-14,clemensp,0,1,0
21286,101,2013-03-14,phipex,2,0,0
21287,255,2013-03-14,TimG,20,1,0
21288,1,2013-03-14,Fabian Mumbles Wiesner,0,0,0
21290,33,2013-03-14,lpalpa,6,0,0
21293,101,2013-03-14,Cavaz,0,12,0
21294,101,2013-03-14,DavidDraughn,0,1,0
21295,101,2013-03-14,kspacja,0,0,0
21296,101,2013-03-14,timroman,0,0,0
21297,101,2013-03-14,Wooble,2,1,0
21298,101,2013-03-14,zwerdlds,3,0,0
21299,25,2013-03-14,Chris Wiegand,2,0,0
21300,1,2013-03-14,Ganesh Pandey,0,0,0
21301,111,2013-03-14,Beska,4,15,0
21302,101,2013-03-14,Læti,1,16,0
21304,113,2013-03-14,Joel Reid,1,2,0
21305,123,2013-03-14,invertedSpear,0,6,0
21306,1,2013-03-14,Steve,0,0,0
21307,121,2013-03-14,criticalfix,14,11,0
21308,1,2013-03-14,Dmitry,4,0,0
21309,154,2013-03-14,exussum,2,2,0
21310,101,2013-03-14,1ace,3,2,0
21311,161,2013-03-14,Stephan,12,0,0
21312,101,2013-03-14,Johannes Rudolph,0,4,0
21313,11,2013-03-14,digitalist,3,0,0
21315,101,2013-03-14,jeje,0,1,0
21316,41,2013-03-15,Lauren,5,0,0
21317,101,2013-03-15,Mido,1,0,0
21319,9,2013-03-15,Jeremy Singer,3,0,0
21321,126,2013-03-15,Recurse,0,1,0
21322,101,2013-03-15,R.daneel.olivaw,0,2,0
21323,163,2013-03-15,Jim Stewart,5,4,0
21324,101,2013-03-15,Joseph Lee,2,1,0
21327,101,2013-03-15,metadings,0,0,0
21328,1,2013-03-15,Arshad,0,0,0
21329,101,2013-03-15,JoeLinux,2,1,0
21330,196,2013-03-15,Leandro,13,1,0
21331,403,2013-03-15,dendini,27,0,0
21332,143,2013-03-15,Jay Guarneri,1,7,0
21333,121,2013-03-15,th3sly,0,0,0
21334,31,2013-03-15,CStlouis,2,0,0
21335,101,2013-03-15,brasofilo,1,2,0
21336,126,2013-03-15,Vesper,14,6,1
21337,101,2013-03-15,Arthur,1,0,0
21338,161,2013-03-15,Mike DeFehr,11,2,0
21339,101,2013-03-15,FastTrack,3,3,0
21340,101,2013-03-15,pl1nk,0,0,0
21342,111,2013-03-15,granadaCoder,16,5,0
21343,1,2013-03-15,user2125055,4,0,0
21344,169,2013-03-15,user1873604,5,5,0
21346,273,2013-03-15,mizzle,13,8,0
21347,1,2013-03-15,Harry Wright,0,0,0
21348,101,2013-03-15,toddkaufmann,1,1,0
21349,1,2013-03-15,Mugendai,0,0,0
21350,171,2013-03-15,Chuck Herrington,7,1,0
21351,23,2013-03-15,Jak,2,0,0
21353,711,2013-03-15,elgabito,19,1,0
21354,31,2013-03-15,level3,4,0,0
21355,101,2013-03-15,Lysoll,1,0,0
21356,253,2013-03-15,Manish Mulani,14,2,0
21357,101,2013-03-15,depquid,1,0,0
21358,161,2013-03-15,igelkott,22,4,0
21359,261,2013-03-15,eikonomega,6,0,0
21360,101,2013-03-15,Telavian,7,6,0
21361,141,2013-03-15,Logan B. Lehman,2,0,0
21362,133,2013-03-15,thatidiotguy,6,1,0
21363,353,2013-03-15,Sergio Ayestarán,12,14,0
21364,131,2013-03-15,DarthVader,6,0,0
21365,17,2013-03-15,Ravi Ramaswamy,27,0,0
21366,1,2013-03-15,user21366,0,0,0
21367,101,2013-03-15,mjw,0,11,0
21369,36,2013-03-16,user21369,1,0,0
21370,101,2013-03-16,user526498,1,0,0
21371,101,2013-03-16,Kabie,0,3,0
21372,853,2013-03-16,Navaneet,96,14,1
21373,11,2013-03-16,Marco DAgrate,0,0,0
21374,101,2013-03-16,bosra,10,0,0
21375,101,2013-03-16,superjos,6,1,0
21376,113,2013-03-16,Anthony,4,2,0
21377,26,2013-03-16,KiKine,8,0,0
21378,131,2013-03-16,Paul,3,0,0
21379,101,2013-03-16,Lukas Winzenried,3,1,0
21381,111,2013-03-16,Thomas,4,0,0
21382,1,2013-03-16,Ali Elnaggar,0,0,0
21383,101,2013-03-16,Thilo-Alexander Ginkel,0,1,0
21384,101,2013-03-17,Greenish,0,1,0
21385,101,2013-03-17,wilblack,0,0,0
21386,101,2013-03-17,Mostafa Shahverdy,2,1,0
21387,101,2013-03-17,Rashidul Islam,1,0,0
21388,1,2013-03-17,user21388,3,0,0
21389,101,2013-03-17,user21389,2,0,0
21390,1247,2013-03-17,Gord Thompson,179,100,6
21391,111,2013-03-17,Loganathan Natarajan,0,1,0
21392,101,2013-03-17,jvc26,1,7,0
21393,33,2013-03-17,Sophia,0,0,0
21394,31,2013-03-17,pritamdalal,3,0,0
21395,101,2013-03-17,Cheng,0,3,0
21396,101,2013-03-17,Akki,3,5,0
21397,101,2013-03-17,Tarandeep Gill,1,0,0
21399,103,2013-03-17,akatakritos,10,1,0
21400,53,2013-03-17,azoorob,9,1,0
21401,423,2013-03-17,Tom Marthenal,3,1,0
21402,101,2013-03-17,Wandering Zombie,0,7,0
21403,133,2013-03-17,Noha,4,0,0
21404,133,2013-03-17,murray,4,1,0
21405,101,2013-03-17,Matt Shooks,0,2,0
21406,171,2013-03-17,Robo,2,0,0
21407,101,2013-03-18,Jason Galvin,0,1,0
21408,101,2013-03-18,sonam,7,1,0
21409,101,2013-03-18,Alan Hensley,5,0,0
21410,121,2013-03-18,Nav,16,43,0
21411,1,2013-03-18,Segavax,0,0,0
21412,101,2013-03-18,Stuart M,0,0,0
21414,101,2013-03-18,cowgill,0,2,0
21415,101,2013-03-18,dr-evil,1,0,0
21416,1,2013-03-18,xcession,0,0,0
21418,133,2013-03-18,James,3,0,0
21419,21,2013-03-18,user2182101,3,0,0
21420,183,2013-03-18,Luc,4,20,0
21422,113,2013-03-18,Michael Ozeryansky,2,1,0
21423,36,2013-03-18,Ghouse M Khan,6,0,0
21424,101,2013-03-18,scube,1,0,0
21425,163,2013-03-18,vinczemarton,14,0,0
21426,1,2013-03-18,amalch,2,0,0
21427,111,2013-03-18,Bill Dami,7,0,0
21428,11,2013-03-18,user21428,0,0,0
21429,101,2013-03-18,mikabytes,1,1,0
21430,735,2013-03-18,xpda,16,4,0
21431,101,2013-03-18,kyticka,1,0,0
21432,1,2013-03-18,Ununoctium,2,0,0
21433,315,2013-03-18,Mike,11,0,0
21434,3,2013-03-18,hersly,1,0,0
21435,61,2013-03-18,user21435,6,0,0
21436,101,2013-03-18,kryptonkal,2,0,0
21437,1,2013-03-18,TJrhithron,0,0,0
21438,101,2013-03-18,Brian,0,0,0
21439,31,2013-03-18,Pertinent Observer,8,0,0
21440,163,2013-03-18,Bobson,4,13,0
21441,101,2013-03-19,h4labs,0,0,0
21442,133,2013-03-19,bernie2436,1,3,0
21443,1,2013-03-19,Dinkar,1,0,0
21444,101,2013-03-19,Jon Swanson,1,1,0
21445,101,2013-03-19,Roger Ng,0,1,0
21446,1,2013-03-19,XTG,0,0,0
21448,101,2013-03-19,almostflan,1,0,0
21449,101,2013-03-19,Thangamani  Palanisamy,8,0,0
21451,101,2013-03-19,17xande,0,4,0
21452,279,2013-03-19,Matt,24,0,0
21453,1,2013-03-19,user1735930,0,0,0
21454,101,2013-03-19,Fred FLECHE,2,0,0
21455,1,2013-03-19,cHaNkX,0,0,0
21456,189,2013-03-19,Demorf,6,0,0
21457,1,2013-03-19,Abby D,6,0,0
21458,101,2013-03-19,garzanti,1,0,0
21460,101,2013-03-19,Jason Watkins,0,3,0
21461,1,2013-03-19,user140157,0,0,0
21462,167,2013-03-19,bmccleary,4,4,0
21463,123,2013-03-19,James Bradbury,2,2,0
21464,1,2013-03-19,KMH,0,0,0
21465,101,2013-03-19,mwilkes,0,0,0
21466,101,2013-03-19,mr.theTrain,0,2,0
21467,1,2013-03-19,Jason Heinrich,1,0,0
21468,1,2013-03-19,kevin,0,0,0
21469,555,2013-03-19,Vadim Samokhin,46,23,0
21470,101,2013-03-19,SubZeroFX,0,0,0
21471,101,2013-03-19,Tim B,0,0,0
21472,508,2013-03-19,georgecj11,34,6,0
21473,186,2013-03-19,Itay Moav -Malimovka,3,3,0
21474,143,2013-03-19,grub,3,1,0
21475,103,2013-03-19,Christoffer Hammarström,1,0,0
21476,53,2013-03-19,Edgar Sampere,12,5,0
21477,1,2013-03-19,amandapingelramsay,0,0,0
21478,101,2013-03-19,luser droog,0,2,0
21480,101,2013-03-19,Joshua,0,0,0
21481,101,2013-03-19,André Neves,0,0,0
21482,1,2013-03-19,Nurul Amin Shuvo,0,0,0
21483,101,2013-03-19,connorbode,2,0,0
21484,1,2013-03-19,nab59,0,0,0
21485,21,2013-03-19,user2188625,4,0,0
21486,13,2013-03-19,BuzzMonkey,1,0,0
21487,151,2013-03-19,dv10t,1,0,0
21488,101,2013-03-20,Carl,0,0,0
21489,1,2013-03-20,crazybert,0,0,0
21491,1,2013-03-20,ravi,0,0,0
21492,1,2013-03-20,davegeeit123,6,0,0
21493,1,2013-03-20,robertdi,1,0,0
21494,101,2013-03-20,Tom,1,0,0
21495,103,2013-03-20,frozenhaart,8,0,0
21497,11,2013-03-20,Vikas Gupta,0,0,0
21498,43,2013-03-20,Thomas Ljungberg Kristensen,6,0,0
21499,1,2013-03-20,John Varghese,0,0,0
21500,3,2013-03-20,Dennis,2,0,0
21501,113,2013-03-20,deepu,3,1,0
21504,193,2013-03-20,Eamon Nerbonne,4,1,0
21505,21,2013-03-20,Venkatachalam Subramanian,4,0,0
21506,101,2013-03-20,Irwin,0,2,0
21507,101,2013-03-20,Tiago,0,0,0
21508,101,2013-03-20,vborutenko,2,0,0
21509,101,2013-03-20,Tomislav Nakic-Alfirevic,1,2,0
21511,101,2013-03-20,Wiebe Tijsma,0,0,0
21512,41,2013-03-20,scratch,3,0,0
21513,101,2013-03-20,user1977050,7,0,0
21514,101,2013-03-20,user1121883,3,13,0
21515,71,2013-03-20,mortb,13,3,0
21516,41,2013-03-20,Nick,4,1,0
21517,101,2013-03-20,1ed,0,0,0
21518,97,2013-03-20,Vincent Robert,0,8,0
21519,1,2013-03-20,Nissy A.W.,0,0,0
21520,1,2013-03-20,Cody Kosmerick,2,0,0
21521,103,2013-03-20,MLeblanc,0,8,0
21524,1,2013-03-20,user21524,0,0,0
21525,1,2013-03-20,user2177118,1,0,0
21526,303,2013-03-20,Robin,9,7,0
21527,245,2013-03-20,DanP,12,12,0
21528,101,2013-03-20,SWalters,0,14,0
21529,1,2013-03-20,Bruno Wiltemburg,0,0,0
21530,1,2013-03-20,user1167546,0,0,0
21531,101,2013-03-20,hsanders,0,2,0
21532,101,2013-03-20,dom,3,1,0
21533,101,2013-03-20,Magicianeer,0,8,0
21534,113,2013-03-20,Chris Forrence,6,2,0
21535,101,2013-03-20,tmwanik,1,1,0
21539,131,2013-03-20,PPC,1,3,0
21540,1,2013-03-20,Xairoo,0,0,0
21541,113,2013-03-21,BlargleMonster,1,2,0
21542,11,2013-03-21,sentil kumar,1,0,0
21543,243,2013-03-21,Jack,16,5,0
21544,49,2013-03-21,mannu4u,1,0,0
21545,101,2013-03-21,dsznajder,0,0,0
21546,649,2013-03-21,simplifiedDB,212,13,6
21547,101,2013-03-21,nkhuyu,1,3,0
21548,71,2013-03-21,Piyush Patel,21,7,0
21549,3,2013-03-21,Matej,4,0,0
21550,161,2013-03-21,Vishal Gajjar,11,0,0
21551,395,2013-03-21,AdamL,26,42,8
21552,173,2013-03-21,BurninLeo,4,13,0
21553,1,2013-03-21,Matteo79,0,0,0
21554,505,2013-03-21,Triynko,43,19,0
21555,1,2013-03-21,teknolai,0,0,0
21556,101,2013-03-21,efatihan,0,0,0
21557,101,2013-03-21,Ali,2,0,0
21558,101,2013-03-21,Bruder,2,0,0
21559,101,2013-03-21,zhihong,2,6,0
21560,26,2013-03-21,Pavithra K C,3,0,0
21561,127,2013-03-21,Sam R.,32,28,0
21562,101,2013-03-21,Eero Aaltonen,2,7,0
21563,143,2013-03-21,Emmanuel Touzery,7,9,0
21564,101,2013-03-21,GabrielC,3,2,0
21565,101,2013-03-21,Renato Heeb,2,1,0
21566,1,2013-03-21,Ondrej profant,0,0,0
21567,1,2013-03-21,star.absorber,1,0,0
21568,1,2013-03-21,evan smith,1,0,0
21569,101,2013-03-21,ScoRpion,0,0,0
21570,101,2013-03-21,Eddie,0,2,0
21571,1,2013-03-21,gmaly,1,0,0
21572,224,2013-03-21,JMD Coalesce,42,28,0
21573,1,2013-03-21,sithius92,0,0,0
21574,357,2013-03-21,meltdownmonk,20,5,0
21575,271,2013-03-21,aKzenT,19,0,0
21576,101,2013-03-21,Jorge Rocha,0,1,0
21577,1,2013-03-21,Are0215,1,0,0
21578,165,2013-03-21,Jason Whitish,9,192,0
21579,131,2013-03-21,Geoff,7,3,0
21580,123,2013-03-21,Scott P,3,1,0
21581,101,2013-03-21,t0xe,1,0,0
21582,115,2013-03-21,Joshua M,2,3,0
21583,153,2013-03-21,W3t Tr3y,2,1,0
21584,83,2013-03-21,Lee337,4,0,0
21585,123,2013-03-21,Anne-of-GG,13,1,0
21586,183,2013-03-21,Roddles,7,1,0
21587,196,2013-03-21,David T. Macknet,9,1,0
21588,101,2013-03-21,DavidS,0,1,0
21589,441,2013-03-21,Funky,22,1,0
21590,133,2013-03-21,Dylan,3,0,0
21591,101,2013-03-21,sierrasdetandil,6,1,0
21592,101,2013-03-21,Scot,0,0,0
21594,103,2013-03-22,Chad Kieffer,1,0,0
21595,1,2013-03-22,Nishant Kumar,0,0,0
21596,101,2013-03-22,NullCoder,1,0,0
21600,101,2013-03-22,Gitahi Nganga,5,0,0
21601,1,2013-03-22,user2138582,0,0,0
21602,101,2013-03-22,meller,0,0,0
21603,151,2013-03-22,suspectus,9,18,1
21604,354,2013-03-22,Marco Baldelli,49,53,0
21605,101,2013-03-22,Ioan Alexandru Cucu,0,0,0
21606,1,2013-03-22,AAS,0,0,0
21608,101,2013-03-22,ოთო შავაძე,0,0,0
21609,425,2013-03-22,Oto Shavadze,18,49,0
21611,1,2013-03-22,carlosedb,1,0,0
21612,133,2013-03-22,JonM,16,3,0
21613,11,2013-03-22,Sridhar Ramakrishnan,3,0,0
21614,1,2013-03-22,Kot Szutnik,3,0,0
21615,136,2013-03-22,ITroubs,4,0,0
21616,101,2013-03-22,Suriya,3,0,0
21618,155,2013-03-22,owenmck,5,3,0
21619,113,2013-03-22,WooHoo,9,1,0
21620,171,2013-03-22,dyeryn,7,0,0
21621,101,2013-03-22,user1697575,0,3,0
21622,101,2013-03-22,Andrew Hancox,0,2,0
21623,183,2013-03-22,HumanTarget,2,0,0
21624,123,2013-03-22,scw,2,1,0
21625,101,2013-03-22,aceofbassgreg,0,3,0
21626,1,2013-03-22,RNA_Polymerase,0,0,0
21627,825,2013-03-22,Ian Timothy,19,1,1
21628,203,2013-03-22,Jon,3,1,0
21629,233,2013-03-22,Kittoes0124,8,18,0
21630,101,2013-03-22,PointedEars,0,1,0
21631,101,2013-03-22,cashmere,2,0,0
21633,101,2013-03-22,mmr,2,3,0
21634,101,2013-03-22,sillygwailo,0,1,0
21635,101,2013-03-22,Dani,1,3,0
21636,101,2013-03-22,TWood,3,8,0
21637,13,2013-03-22,user2192717,3,0,0
21638,101,2013-03-22,dvdgsng,0,10,0
21640,17,2013-03-22,Ian,1,0,0
21641,21,2013-03-22,Rice Black,1,0,0
21642,113,2013-03-22,Roman Holzner,4,3,0
21645,101,2013-03-22,DondeEstaMiCulo,0,0,0
21646,113,2013-03-22,Serge,0,5,0
21647,21,2013-03-22,Phil Stracchino,3,0,0
21648,1,2013-03-22,gzapico,0,0,0
21649,11,2013-03-23,user21649,2,0,0
21651,51,2013-03-23,Tera,17,0,0
21652,123,2013-03-23,Ivan,4,4,0
21654,31,2013-03-23,farhan,7,0,0
21655,1,2013-03-23,wiill,0,0,0
21656,1,2013-03-23,Juan Pedro Almagro Almagro,5,0,0
21658,136,2013-03-23,Kevin DiTraglia,6,2,0
21659,101,2013-03-23,Priidu Neemre,0,48,0
21660,1,2013-03-23,user11281,0,0,0
21661,1,2013-03-23,Andrea M,0,0,0
21662,223,2013-03-23,Cochise Ruhulessin,6,1,0
21664,101,2013-03-23,Etienne Lawlor,0,1,0
21665,101,2013-03-23,Guillermo Prandi,0,1,0
21666,101,2013-03-23,Olathe,1,0,0
21667,1,2013-03-24,ivas,3,0,0
21668,121,2013-03-24,Huckle,2,0,0
21669,113,2013-03-24,Eric,2,0,0
21670,155,2013-03-24,Yehuda Shapira,6,5,0
21671,1,2013-03-24,Prashant Dwivedi,0,0,0
21672,146,2013-03-24,dsz,20,5,0
21674,21,2013-03-24,Kurresh,8,0,0
21675,101,2013-03-24,SilentAssassin,1,0,0
21676,1,2013-03-24,user21676,1,0,0
21678,31,2013-03-24,SaJoe,2,0,0
21679,1,2013-03-24,choice,0,0,0
21680,125,2013-03-24,Jeromy French,5,23,0
21681,1,2013-03-24,user21681,1,0,0
21682,41,2013-03-24,Luma,6,0,0
21683,11,2013-03-24,Andrew McKinlay,1,0,0
21684,246,2013-03-24,riouj,10,4,0
21685,101,2013-03-24,Erwin,0,0,0
21686,695,2013-03-24,Kevin Burke,406,32,0
21687,101,2013-03-24,antinescience,2,0,0
21688,1,2013-03-24,Ashutosh,0,0,0
21689,71,2013-03-24,qman777,22,0,0
21690,101,2013-03-24,wzazza,4,1,0
21691,9,2013-03-24,Rohit Gupta,6,0,0
21692,21,2013-03-24,Adam,0,0,0
21694,101,2013-03-25,Mengdi Gao,0,0,0
21695,1,2013-03-25,frostyplanet,0,0,0
21696,1,2013-03-25,Trees,0,0,0
21697,51,2013-03-25,David Mogadati,15,0,0
21698,101,2013-03-25,sreemanth pulagam,0,1,0
21699,111,2013-03-25,Choudhury A. M.,1,0,0
21700,13,2013-03-25,Kelvin Go,1,0,0
21701,101,2013-03-25,Stark,6,0,0
21703,9,2013-03-25,Will_G,3,0,0
21704,1,2013-03-25,Domezchoc,0,0,0
21705,1,2013-03-25,vairam muthu,0,0,0
21706,101,2013-03-25,Bart,0,2,0
21707,101,2013-03-25,grudolf,2,2,0
21708,161,2013-03-25,James,12,6,0
21709,1,2013-03-25,JoeK,0,0,0
21711,101,2013-03-25,Daniel,1,0,0
21712,101,2013-03-25,Luis Filipe,0,4,0
21713,1,2013-03-25,Çınar Bakan,0,0,0
21714,101,2013-03-25,caveman_dick,0,0,0
21715,101,2013-03-25,Tim Büthe,0,10,0
21717,143,2013-03-25,Awais Qarni,8,1,0
21718,131,2013-03-25,jaytr0n,8,0,0
21719,101,2013-03-25,robabby,0,0,0
21720,1,2013-03-25,Prasanna,3,0,0
21721,101,2013-03-25,Tomáš Šíma,2,0,0
21722,101,2013-03-25,Agent007,2,3,0
21723,185,2013-03-25,Artur Udod,15,18,0
21724,151,2013-03-25,Nenad Zivkovic,33,4,0
21725,101,2013-03-25,Anindya Chatterjee,1,0,0
21726,1,2013-03-25,jlubken,0,0,0
21727,101,2013-03-25,wmac,1,4,0
21728,601,2013-03-25,Chuck,19,0,0
21730,1,2013-03-25,Nenad,1,0,0
21731,395,2013-03-25,Alexander Tobias Bockstaller,57,3,0
21732,255,2013-03-25,Tawfik Khalifeh,17,14,0
21733,1,2013-03-25,Andre Rodier,0,0,0
21735,101,2013-03-25,tedders,0,3,0
21736,143,2013-03-25,zippy,3,1,0
21737,53,2013-03-25,Marija Todorović,6,0,0
21738,101,2013-03-25,VJ.,0,0,0
21739,194,2013-03-25,hotfix,7,3,2
21740,1,2013-03-25,derekjkeller,2,0,0
21741,83,2013-03-25,shilezi,6,5,0
21742,1,2013-03-25,rpcob,1,0,0
21743,101,2013-03-25,user1282609,0,0,0
21744,131,2013-03-25,Giovanni Galbo,3,0,0
21745,116,2013-03-25,Nathan Clayton,4,18,0
21746,101,2013-03-25,Ryoku,0,0,0
21747,151,2013-03-25,JasonDavis,2,1,0
21748,111,2013-03-26,GayanSanjeewa,3,0,0
21749,101,2013-03-26,somehume,0,0,0
21750,429,2013-03-26,Ascendant,30,9,0
21751,191,2013-03-26,davidg,3,0,0
21752,101,2013-03-26,hygoh2k,1,0,0
21753,1,2013-03-26,user21753,0,0,0
21754,1,2013-03-26,Anurag Shetti,2,0,0
21755,101,2013-03-26,Amol M Kulkarni,1,1,0
21756,269,2013-03-26,MarmiK,32,30,1
21757,1,2013-03-26,davegeeit123,0,0,0
21758,1,2013-03-26,Xu Kun,0,0,0
21759,21,2013-03-26,user21759,8,0,0
21760,101,2013-03-26,trurl,0,1,0
21762,323,2013-03-26,Craig,18,8,0
21763,345,2013-03-26,adrift,21,0,0
21764,101,2013-03-26,Kevin Yang,1,0,0
21765,101,2013-03-26,GarouDan,0,0,0
21766,103,2013-03-26,user532339,1,0,0
21767,13,2013-03-26,sqlnoob,1,0,0
21769,151,2013-03-26,fortm,7,10,0
21770,101,2013-03-26,Josh Pennington,0,1,0
21771,453,2013-03-26,BrianCooksey,25,33,0
21772,61,2013-03-26,brunnsbe,3,1,0
21773,101,2013-03-26,luchaninov,1,12,0
21774,11,2013-03-26,Hassle2,1,0,0
21775,11,2013-03-26,user2211868,0,0,0
21776,1,2013-03-26,Janis Koluzs,1,0,0
21777,2228,2013-03-26,druzin,138,27,2
21778,101,2013-03-26,Jeff Caron,2,1,0
21779,43,2013-03-26,BananaJustice,2,4,0
