id,posttypeid,posttype,title,acceptedanswerid,parentid,creationdate,score,viewcount,owneruserid,lasteditoruserid,tags
42686,1,Question,SQL Server TDE - add master key and certificate,,,2013-05-21,0,1649,24027,3024,<sql-server><transparent-data-encryption>
42688,1,Question,SP with Encryption Read/Writes Stats,42710,,2013-05-21,3,60,11336,119,<sql-server><stored-procedures><encryption><index-statistics>
42693,2,Answer,,,42686,2013-05-21,2,,3024,3024,
42695,1,Question,Will creating a view on a MySQL replication slave break the replication?,42708,,2013-05-21,4,1408,7943,2808,<mysql><replication>
42699,1,Question,Start service error code 3417 with SQL Server 2012,,,2013-05-21,5,24982,21943,21943,<sql-server><sql-server-2012>
42702,1,Question,Dropping Hypothetical Indexes,,,2013-05-20,8,5695,10692,2718,<sql-server><sql-server-2008><index><database-tuning-advisor>
42704,1,Question,Is it better to use AUTOCOMMIT = 0,,,2013-05-15,5,14792,23154,877,<mysql><innodb><auto-commit>
42705,2,Answer,,,42704,2013-05-15,7,,10769,-1,
42707,1,Question,pg_restore and psql asks password for restoring dump file,,,2013-05-21,1,3050,23900,23900,<postgresql><restore><dump>
42711,1,Question,Update my local db based on scripts executed in my server database,,,2013-05-21,1,536,24045,24045,<sql-server><sql-server-2008-r2>
42712,2,Answer,,,42593,2013-05-21,1,,1542,1542,
42713,1,Question,MySQL Workbench - question about creating FK relationships,42751,,2013-05-21,2,5816,22815,22815,<mysql><mysql-workbench>
42721,1,Question,Is there any way to prevent the memo structure from being pruned?,42737,,2013-05-21,9,231,20554,1186,<sql-server><optimization>
42724,2,Answer,,,42721,2013-05-21,9,,1186,1186,
42725,2,Answer,,,40650,2013-05-21,9,,8783,8783,
42727,2,Answer,,,42704,2013-05-21,4,,877,-1,
42728,2,Answer,,,42682,2013-05-21,2,,3684,-1,
42729,1,Question,Merging two Access tables into one,,,2013-05-21,3,61056,8,8,<ms-access>
42736,1,Question,Best strategies to have a backup of an RDS MySQL database,,,2013-05-21,6,3595,23577,877,<mysql><replication><backup><amazon-rds>
42738,1,Question,checksum(newid()) as primary key - what happens if a collision occurs?,,,2013-05-21,4,1897,24054,119,<sql-server><primary-key><unique-constraint><sql-server-2008>
42739,1,Question,Backup very large table in SQL Server,,,2013-05-20,2,46,24002,119,<sql-server><backup>
42741,2,Answer,,,42738,2013-05-21,5,,1186,1186,
42742,2,Answer,,,42736,2013-05-21,1,,877,-1,
42748,2,Answer,,,42633,2013-05-22,0,,12818,12818,
42750,1,Question,Properly index magento mysql tables to improve specific query performance,,,2013-05-22,2,1377,1500,-1,<mysql><performance><query-performance>
42762,1,Question,How to attach an .mdf file that was not properly detached?,,,2013-05-22,4,15199,2752,1186,<sql-server><restore><sql-server-express>
42765,1,Question,Is there a good reason to store big text data outside database?,,,2013-05-22,0,5768,24061,2808,<mysql><database-design><optimization>
42766,1,Question,Creating a global temp table in MySQL,,,2013-05-22,2,9407,24060,2808,<mysql><temporary-tables>
42773,2,Answer,,,42765,2013-05-22,4,,22673,-1,
42774,1,Question,How to quickly startup/shutdown Oracle 11?,42809,,2013-05-22,9,61941,11003,1192,<oracle><oracle-11g-r2><centos><startup><shutdown>
42776,1,Question,Usage of foreign key when the referenced table data will not change,,,2013-05-22,1,194,3400,2808,<database-design><foreign-key><database-agnostic>
42780,1,Question,Why is dynamic pivoting not supported?,,,2013-05-22,3,355,1669,-1,<normalization><pivot><feature-comparison>
42781,1,Question,Migration of create statement from SQL Server to MySQL,,,2013-05-22,1,122,11178,15410,<sql-server><mysql>
42785,2,Answer,,,42781,2013-05-22,1,,20877,-1,
42787,2,Answer,,,42774,2013-05-22,1,,18697,2808,
42795,1,Question,Separate table by often changed / not often changed data?,,,2013-05-22,0,60,24072,807,<performance><optimization>
42800,1,Question,How would I change this relational model to fit a nosql database?,42820,,2013-05-22,1,217,5948,5948,<mongodb><normalization><relational-theory><nosql>
42803,2,Answer,,,42320,2013-05-22,2,,21083,119,
42809,2,Answer,,,42774,2013-05-22,8,,11003,11003,
42813,1,Question,MySQL version confusion,42831,,2013-05-22,6,4138,24083,-1,<mysql><mysql-5.6>
42819,1,Question,Performance effect of indexing foreign keys,,,2013-05-22,2,653,24088,1186,<sql-server><database-design><sql-server-2012><performance><foreign-key>
42824,1,Question,"Is it possible to remove a database server from a cluster resource, but keep it running on the node",42832,,2013-05-22,2,823,24090,1192,<sql-server><clustering>
42827,1,Question,Troubleshooting SOS_SCHEDULER_YIELD wait,42867,,2013-05-22,14,10981,23184,32281,<sql-server><performance><sql-server-2012><wait-types>
42833,1,Question,View column has an 8000 character limit?,,,2013-05-22,2,2449,1074,1186,<sql-server><sql-server-2008-r2><view>
42835,2,Answer,,,42833,2013-05-22,5,,1186,1186,
42836,1,Question,Generate List of Missing Relationships,42874,,2013-05-22,1,64,22739,1186,<sql-server>
42837,1,Question,Why do linked servers have a limitation of 10 branches in a CASE expression?,42850,,2013-05-22,19,22184,24094,1186,<sql-server><sql-server-2008><sql-server-2005><sql-server-2000><linked-server>
42838,2,Answer,,,42837,2013-05-22,6,,1186,-1,
42840,1,Question,Can I decrypt TDE transaction log files for use with 3rd party software?,42851,,2013-05-22,4,813,24096,1186,<sql-server><sql-server-2008-r2><transaction-log><transparent-data-encryption>
42842,1,Question,How to do an in-place upgrade of SQL Server 2005 Express to SQL Server 2008 R2 Express,,,2013-05-22,0,9207,24101,2808,<sql-server><sql-server-2008-r2>
42844,1,Question,JOIN to read first table and get possible relationship in the second table,42845,,2013-05-22,1,73,3787,3787,<mysql><join><relational-theory>
42845,2,Answer,,,42844,2013-05-22,2,,180,180,
42851,2,Answer,,,42840,2013-05-22,3,,8783,-1,
42852,1,Question,Postgres 9.2 select multiple specific rows in one query,42853,,2013-05-22,3,8932,24053,3684,<postgresql><postgresql-9.2><union>
42853,2,Answer,,,42852,2013-05-22,4,,3684,-1,
42855,1,Question,Percona xtrabackup Prepare Fails,42856,,2013-05-23,1,2794,7573,-1,<mysql><innodb><percona><backup><xtrabackup>
42857,1,Question,Does an index with multiple columns make a similar index redundant?,42858,,2013-05-23,6,281,24098,1186,<sql-server><index><index-tuning>
42858,2,Answer,,,42857,2013-05-23,9,,1186,1186,
42860,2,Answer,,,42857,2013-05-23,3,,260,260,
42863,1,Question,How can a database be normalized when an optional field causes denormalization?,42942,,2013-05-23,6,1376,24099,22673,<database-design><schema><normalization>
42865,2,Answer,,,42863,2013-05-23,7,,22673,22673,
42869,1,Question,mysqlcheck: unknown variable max_allowed_packet=100M,42871,,2013-05-23,2,5736,9101,9101,<mysql>
42875,1,Question,Where condition execution sequence in MySQL,,,2013-05-23,1,1473,24103,2808,<mysql><mysql-5>
42877,1,Question,How to forcibly flush the undo log/tablespace of UNDOTBS1,,,2013-05-23,0,21769,24109,2808,<oracle><plsql>
42887,1,Question,Dropping and recreating indexes,,,2013-05-23,-1,502,7975,-1,<sql-server><sql-server-2008><sql-server-2008-r2><performance><query-performance>
42889,1,Question,When should I use the shrink option,42898,,2013-05-23,2,188,22453,2808,<sql-server><sql-server-2008><sql-server-2005><shrink>
42891,1,Question,SQL Server 2012 installation silently fails,,,2013-05-23,4,25234,24112,1186,<sql-server><sql-server-2012><installation>
42892,1,Question,Drop tables where the last update is over 1 week ago,,,2013-05-23,2,1150,24118,2808,<mysql>
42894,2,Answer,,,42892,2013-05-23,2,,16353,-1,
42895,2,Answer,,,42892,2013-05-23,2,,24084,24084,
42897,1,Question,Search for multiple keywords related to separate columns on a single table,,,2013-05-23,1,434,23547,807,<sql-server-2008>
42900,1,Question,"Which is better: one database per application, or just one database?",42909,,2013-05-23,3,3280,3481,2808,<sql-server><architecture>
42909,2,Answer,,,42900,2013-05-23,6,,8783,1186,
42918,1,Question,MySql is not optimizing the query properly,42960,,2013-05-23,3,199,914,914,<mysql>
42920,1,Question,Can I trust the Database Engine Tuning Advisor recommendations?,,,2013-05-23,5,5384,24151,1186,<sql-server><sql-server-2008-r2><index><index-tuning><database-tuning-advisor>
42924,1,Question,Postgresql function to create table,42930,,2013-05-23,12,23303,24053,2639,<postgresql><functions><postgresql-9.2><plpgsql>
42928,2,Answer,,,42920,2013-05-23,10,,1186,1186,
42930,2,Answer,,,42924,2013-05-23,25,,3684,3684,
42934,1,Question,where is oracle session timezone set?,43334,,2013-05-23,3,6621,2453,2453,<oracle><oracle-11g-r2>
42936,2,Answer,,,28055,2013-05-23,6,,877,-1,
42937,1,Question,BLOBs storage in a dedicated table,44281,,2013-05-23,5,1498,1543,4613,<oracle><oracle-11g-r2><blob>
42940,1,Question,Where should I look for details about access denied errors?,,,2013-05-23,4,5580,24127,-1,<sql-server><sql-server-2012><security><permissions>
42951,1,Question,Record versioning and promotion,,,2013-05-24,2,223,4079,119,<sql-server><database-design><sql-server-2008-r2>
42959,2,Answer,,,39653,2013-05-24,2,,24099,-1,
42961,2,Answer,,,40702,2013-05-24,7,,22673,22673,
42966,1,Question,Trigger for updating a count of rows from a table into another table,,,2013-05-24,3,2455,22268,2808,<mysql><count><trigger>
42972,1,Question,Is it possible to define package procedure/function outside of package body block (for Oracle)?,42973,,2013-05-24,1,2385,20423,-1,<oracle><stored-procedures><syntax>
42977,1,Question,Remove scientific notation from an XML column,42981,,2013-05-24,2,3730,21862,2808,<sql-server><cast><xquery>
42979,1,Question,Join on different types,,,2013-05-24,9,33619,20597,3684,<postgresql><join><datatypes>
42981,2,Answer,,,42977,2013-05-24,4,,2103,2103,
42985,1,Question,Running total to the previous row,42988,,2013-05-24,15,47517,23004,1192,<sql-server><sql-server-2012><window-functions>
42988,2,Answer,,,42985,2013-05-24,23,,993,-1,
42989,1,Question,Innodb table is taking randomly long time to execute the insert query and in show processlist showing as queryend/updating,,,2013-05-24,1,2076,24159,20227,<mysql><innodb><mysql-5.5>
42991,2,Answer,,,42979,2013-05-24,13,,3684,-1,
42992,1,Question,Trigger not Working,43009,,2013-05-24,1,861,23750,877,<mysql><trigger>
42996,1,Question,Exporting database Oracle 7.3 on Windows NT 3.51,46915,,2013-05-24,7,527,1868,1868,<oracle><dump>
42997,1,Question,Longest prefix search in Oracle,46039,,2013-05-24,2,1003,23657,2718,<oracle><index><full-text-search>
42998,1,Question,Are individual queries faster than joins?,43018,,2013-05-24,46,79641,1669,1669,<performance><join><tuning><application-design>
43001,2,Answer,,,42998,2013-05-24,-4,,2142,96,
43002,1,Question,"Updating a table with millions of records, its been 4 days",43030,,2013-05-24,12,2892,24163,630,<sql-server><sql-server-2008>
43005,1,Question,Remove specific duplicates (all but latest),43006,,2013-05-24,1,13730,24165,1186,<sql-server><sql-server-2012>
43006,2,Answer,,,43005,2013-05-24,6,,9003,9003,
43007,1,Question,Debugging SSAS Timeouts,,,2013-05-24,2,135,8968,2718,<sql-server><performance><security><ssas>
43009,2,Answer,,,42992,2013-05-24,0,,877,877,
43010,1,Question,Troubleshooting a SQL Server instance that wont start,,,2013-05-24,1,7576,24169,2808,<sql-server><sql-server-2008><configuration><startup>
43011,1,Question,How can I request a flush of the postgresql transaction logs?,43033,,2013-05-24,12,23230,24167,24167,<postgresql>
43012,1,Question,Backup on an empty SSAS database hangs,43023,,2013-05-24,2,311,9700,2718,<sql-server><backup><ssis><ssas>
43013,1,Question,Can you grant an Active Directory Group rights on a linked server?,43016,,2013-05-24,3,4992,6462,1186,<sql-server><sql-server-2008-r2>
43016,2,Answer,,,43013,2013-05-24,1,,8783,8783,
43019,1,Question,"How often should MySQL (stock, Percona, etc.) be upgraded?",43028,,2013-05-24,2,686,7674,877,<mysql><upgrade><percona-server>
43021,2,Answer,,,42989,2013-05-24,1,,877,-1,
43026,2,Answer,,,39572,2013-05-24,2,,24176,2718,
43028,2,Answer,,,43019,2013-05-24,2,,877,-1,
43033,2,Answer,,,43011,2013-05-25,10,,7788,7788,
43034,1,Question,MySQL Partitioning Performance,,,2013-05-25,2,169,23567,2808,<mysql><myisam><partitioning>
43035,1,Question,Backup SQL Server To NAS,43048,,2013-05-24,2,12804,24183,2808,<sql-server><backup>
43037,1,Question,MySQL CSV LOAD DATA INFILE ... doesnt want to load more than 72 lines,,,2013-05-24,0,832,24302,1945,<mysql>
43040,1,Question,Label data according to percentile,43054,,2013-05-25,1,95,16985,993,<mysql>
43042,1,Question,How can I add a column to multiple tables at once in MySQL Workbench?,43043,,2013-05-24,1,3821,24184,24184,<python><mysql><mysql-workbench>
43046,1,Question,Combining data from two databases with same structure into one database,,,2013-05-25,4,10291,24186,1186,<sql-server><sql-server-2008>
43047,2,Answer,,,43040,2013-05-25,0,,24026,24026,
43051,1,Question,More CPU cores vs faster disks,43331,,2013-05-25,14,8618,20605,1192,<sql-server><performance><configuration><hardware>
43053,1,Question,Is it possible to force drop of mysql tables with FK?,43060,,2013-05-25,3,10285,3787,2639,<mysql><innodb><mysql-5.5><foreign-key><drop-table>
43054,2,Answer,,,43040,2013-05-25,1,,16985,16985,
43057,2,Answer,,,28055,2013-05-25,16,,24164,2660,
43060,2,Answer,,,43053,2013-05-26,4,,877,877,
43076,1,Question,"Linked Servers pointing to same server (localhost) causing ""Transaction context in use by another session"" error",43077,,2013-05-26,1,7113,23958,119,<sql-server><sql-server-2008><transaction><linked-server>
43077,2,Answer,,,43076,2013-05-26,4,,22471,22471,
43081,1,Question,Communication between two database servers,,,2013-05-26,0,776,24205,2808,<oracle><oracle-10g>
43086,1,Question,how to change a user password while checking the current password in oracle?,43100,,2013-05-26,4,4764,22192,9003,<oracle><plsql>
43090,1,Question,Unable to connect to Amazon RDS instance,,,2013-05-26,1,7340,15706,15706,<oracle><oracle-11g-r2><amazon-rds><oracle-sql-developer>
43100,2,Answer,,,43086,2013-05-27,2,,119,119,
43104,1,Question,Should xp_logevent and RAISERROR ... WITH LOG work on LocalDB?,,,2013-05-27,2,2085,24214,10832,<sql-server><sql-server-localdb>
43105,2,Answer,,,22010,2013-05-27,3,,24216,877,
43108,1,Question,Why does mysql show Primary key constraint on a View?,,,2013-05-27,0,220,21750,21750,<mysql><view><constraint>
43109,1,Question,Find the partition where data lives in MySQL,,,2013-05-27,0,324,24218,-1,<mysql><partitioning><mysql-5.6>
43118,1,Question,How can I increase performance for select in select statement,,,2013-05-27,0,582,24221,-1,<postgresql><performance><query-performance>
43122,1,Question,I want to change ORACLE level#2 to log archiving mode instead of the current mode,,,2013-05-27,-1,250,24312,1822,<oracle>
43127,2,Answer,,,42951,2013-05-27,1,,3106,-1,
43130,2,Answer,,,43118,2013-05-27,1,,6978,6978,
43131,1,Question,"MySQL cannot create foreign key, errors 1005, 150",,,2013-05-27,1,2265,18606,18606,<mysql><foreign-key><referential-integrity>
43133,2,Answer,,,43118,2013-05-27,1,,5246,993,
43135,1,Question,Relation to original tables or to existing linking table,,,2013-05-27,3,371,21829,21829,<mysql><database-design>
43140,1,Question,Is there any way to Restore a Database from newer version to an Older Version of SQL Server?,,,2013-05-27,1,470,24026,1469,<sql-server><sql-server-2008-r2><sql-server-2012>
43142,2,Answer,,,42290,2013-05-27,62,,3684,3684,
43155,1,Question,Optimum configuration for 4 SSD drives,43157,,2013-05-27,6,1315,20605,20605,<sql-server><performance><configuration><hardware>
43157,2,Answer,,,43155,2013-05-27,8,,2092,2092,
43158,1,Question,Exadata exachk.sh,43160,,2013-05-27,1,1243,7102,2808,<oracle><exadata>
43162,1,Question,UTF8 vs ASCII or custom binary format: high-performance optimization on very big tables,43207,,2013-05-27,2,2467,24203,807,<mysql><nosql><mariadb><utf-8>
43164,1,Question,SQL Server Memory for Backup Buffer,,,2013-05-27,2,1015,5645,5645,<sql-server><sql-server-2008><sql-server-2008-r2><sql-server-2012>
43165,1,Question,Cannot see Green Button with white arrow in object explorer; DTC config problems?,,,2013-05-27,0,3234,24250,807,<sql-server><sql-server-2008>
43170,1,Question,Cant get rid of filesort on joined query sorting on second table,,,2013-05-27,1,113,24252,119,<mysql><join><index-tuning><sorting>
43177,1,Question,How to restore SQL Server database with mirroring,43180,,2013-05-27,4,43114,24284,807,<sql-server>
43192,1,Question,Table clean up taking too long,,,2013-05-28,1,1634,23450,23450,<sql-server><optimization>
43193,1,Question,validate where each parent intermediary is also a parent to itself,,,2013-05-28,-1,78,23613,23613,<sql-server><t-sql>
43200,2,Answer,,,28592,2013-05-28,0,,7691,-1,
43202,1,Question,Can I open a SQL Server 2008 R2 database in SQL Server 2008 R2 Express?,,,2013-05-28,4,963,24265,119,<sql-server><restore><migration><sql-server-2008-r2>
43203,2,Answer,,,43202,2013-05-28,2,,630,-1,
